,input,prediction,ground_truth
159,"I couldn't find anybody who recalled the event, what were they adroit at doing? ['(A) question authority ', '(B) act fool ', '(C) wash dishes ', '(D) act innocent ', '(","act innocent ', '(D) act innocent ', '(e",forget
160,"Where would you find a large dining room containing a fancy chandelier? ['(A) mansion ', '(B) every house ', '(C) own home ', '(D) table ', '(E) restaurant ']",restaurant restaurant restaurant restaurant restaurant restaurant restaurant restaurant restaurant restaurant,mansion
161,"The extremely large cargo plane could only land at a specialized runway, these were only located at a what? ['(A) back yard ', '(B) bowling alley ', '(C) city ', '(D) military base '",military base,military base
162,"The carpet was smelly and discouraged the league from playing there, where was this smelly carpet installed? ['(A) bedroom ', '(B) movie theater ', '(C) bowling alley ', '(D) church ', '",bowling alley,bowling alley
163,"How can someone be let into a brownstone? ['(A) brooklyn ', '(B) ring ', '(C) subdivision ', '(D) bricks ', '(E) new york city ']",subdivision subdivision bricks,ring
164,"Where would someone purchase an upright piano? ['(A) music class ', '(B) college ', '(C) music store ', '(D) music room ', '(E) music band ']",music store,music store
165,"Where would you keep an ottoman near your front door? ['(A) living room ', '(B) parlor ', '(C) furniture store ', '(D) basement ', '(E) kitchen ']",parlor parlor parlor parlor parlor,living room
166,"Diving into backyard pools can be very dangerous and can lead to serious head and what? ['(A) going somewhere ', '(B) splats ', '(C) cancer ', '(D) getting wet ', '(","getting wet ', '(E) getting wet ', '",spinal injuries
167,"Where would one find a snake in a cage? ['(A) tropical forest ', '(B) oregon ', '(C) woods ', '(D) pet store ', '(E) louisiana ']",pet store louisiana,pet store
168,"Where are people likely to become impatient? ['(A) end of line ', '(B) buildings ', '(C) apartment ', ""(D) neighbor's house "", '(E) address ']",end of line,end of line
169,"When you fail to finish something, you failed at doing what to it ['(A) winning ', '(B) passing ', '(C) completing ', '(D) do well ', '(E) succeeding ']",completing completing completing completing completing,completing
170,"John didn't care about style. He felt that form was less important than what? ['(A) shapeless ', '(B) quality ', '(C) function ', '(D) change shape ', '(E) chaos '",function function function function function function function function function function,function
171,"When you get together with friends to watch film, you might do plenty of this? ['(A) see what happens ', '(B) enjoy stories ', '(C) pass time ', '(D) have fun ', '(E) interesting",pass time pass time pass time pass time pass time,have fun
172,"A supermarket is uncommon in what type of collection of shops? ['(A) strip mall ', '(B) city or town ', '(C) shoppingcentre ', '(D) boutique ', '(E) vermont ']",boutique boutique boutique boutique boutique boutique boutique boutique boutique boutique,strip mall
173,"Bill puts meat on the scale, where does Bill work? ['(A) music store ', '(B) assay office ', '(C) tidal wave ', '(D) butcher shop ', '(E) bathroom",butcher shop,butcher shop
174,"I'm having some food at my party, what will I need to serve it? ['(A) zoo ', '(B) pan ', '(C) bowl ', '(D) kitchen ', '(E) spoon ",kitchen with a serving dish,spoon
175,"Before racers start to run they must do what at the starting line? ['(A) learn to walk ', '(B) walking ', '(C) walk slowly ', '(D) breathe ', '(E) stand still '",walk slowly,stand still
176,"What does an actor do when they are bored of their roles? ['(A) mask ', '(B) branch out ', '(C) wear costume ', '(D) pretend ', '(E) sing songs ']",branch out,branch out
177,"What is a person called who doesn't have immortality? ['(A) mortal ', '(B) dying ', '(C) death ', '(D) dead ', '(E) mortal ']",mortal mortal mortal mortal mortal mortal mortal mortal mortal mortal,mortal
178,"Why would you be watching tv instead of doing something else? ['(A) headache ', '(B) laughter ', '(C) laziness ', '(D) erections ', '(E) wasting time",wasting time],laziness
179,"If chewing food is difficult for you, what is a possible reason? ['(A) broken jaw ', '(B) sore mouth ', '(C) eating ', '(D) good digestion ', '(E) avoiding ",broken jaw,sore mouth
180,"He had to wear a tuxedo while playing the keyboard instrument, so did the other hundred members of the what? ['(A) music store ', '(B) band ', '(C) medium ', '(D) orchestra '",orchestra,orchestra
181,"Where do you find the most amount of leafs? ['(A) floral arrangement ', '(B) ground ', '(C) forrest ', '(D) field ', '(E) compost pile ']",forrest forrest forrest forrest forrest forrest for,forrest
182,"Where can children play with animals? ['(A) meadow ', '(B) play room ', '(C) surface of earth ', '(D) zoos ', '(E) fairgrounds ']",play room play room play room play room play room,fairgrounds
183,"What kind of tale might feature a talking weasel? ['(A) mulberry bush ', '(B) animated film ', '(C) chicken coop ', '(D) history book ', ""(E) children'",children's book,children's story
184,"What kind of status is the bald eagle given? ['(A) outside ', '(B) world ', '(C) protection ', '(D) colorado ', '(E) america ']",protection protection protection protection protection protection protection protection protection protection,protection
185,"Why do most people take a quick rest during the day? ['(A) need to ', '(B) hungry ', '(C) feel more energetic ', '(D) weak ', '(E) regenerate ']",weak weak weak weak weak weak weak weak weak weak,feel more energetic
186,"What could suddenly stop someone when he or she is running? ['(A) mushroom ', '(B) falling down ', '(C) sweating ', '(D) exhaustion ', '(E) getting tired ']",falling down exhaustion getting tired getting tired,falling down
187,"Where would you find a monkey in the wild? ['(A) zoo ', '(B) barrel ', '(C) research laboratory ', '(D) captivity ', '(E) thailand ",thailand,thailand
188,"Where could a sloth live? ['(A) tropical jungle ', '(B) manual ', '(C) work ', '(D) transit ', '(E) countryside ']","tropical jungle '(C) tropical jungle ', '(D) tropical",tropical jungle
189,"A gentleman is carrying equipment for golf, what is he likely to have? ['(A) club ', '(B) assembly hall ', '(C) meditation center ', '(D) meeting ', '(E) church ']",club club club club club club club club club club,club
190,"If you have a home with a courtyard, what's one thing you probably don't have to care for any longer? ['(A) lawn ', '(B) kids ', '(C) asshole ', '(D) spain",lawn lawn lawn lawn lawn lawn lawn lawn lawn lawn,lawn
191,"The computer was difficult for he to understand at the store, so what did she sign up for to learn more? ['(A) classroom ', '(B) facebook ', '(C) school ', '(D) apartment ', '(E",classroom classroom classroom classroom classroom classroom classroom,demonstration
192,"If you take the risk buying a used car, you still hope it can what? ['(A) go fast ', '(B) start running ', '(C) going too fast ', '(D) look good ', '(E)","start running ', '(C) going too fast ', '(",last several years
193,"Dan was ditting quietly on the couch with a book in his hand. Laurie thought that he was just focused on what he was doing, but he actually did what? ['(A) eat ', '(B) think ', '(C) reading ",reading reading reading reading reading reading reading reading reading reading,fall asleep
194,"What is the primary purpose of cars? ['(A) cost money ', '(B) slow down ', '(C) move people ', '(D) turn right ', '(E) get girls ']",move move people '],move people
195,"Alabama is full of different people, but they are all citizens of what? ['(A) united states ', '(B) deep south ', '(C) floribama ', '(D) gulf states ', '(E)","deep south ', '(C) floribama ', '",united states
196,"They were hoping their campaign would create a rise in awareness of the problem and hopefully do what to its effect? ['(A) set ', '(B) fall ', '(C) park ', '(D) descend ', '(E)","descend, '(E)",reduce
197,"What do airplanes do as they are arriving at the gate? ['(A) slow down ', '(B) crash ', '(C) speed up ', '(D) land ', '(E) carry people ']","speed up ', '(C) speed up ', '(D",slow down
198,"If a person with mental illness stops treatment what will likely happen? ['(A) managed ', '(B) dancing ', '(C) recur ', '(D) effectively treated ', '(E) cause suffering ']","recur ', '(C) effectively treated ', '(",recur
199,"The gimmicky low brow TV show was about animals when they what? ['(A) sick ', '(B) mammals ', '(C) males ', '(D) bite ', '(E) attack ']",attack attack attack attack attack attack attack attack attack attack,attack
200,"A loud machine is irritating, but many are expected where? ['(A) museum ', '(B) house ', '(C) laboratory ', '(D) library ', '(E) industrial area ']",industrial area,industrial area
201,"What part of a table would you put a ruler in? ['(A) drawer ', '(B) desk ', '(C) the backside ', '(D) office ', '(E) measure distance ']",measure distance ',drawer
202,"What happens if someone kisses too long? ['(A) strong feelings ', '(B) herpes ', '(C) shortness of breath ', '(D) excitement ', '(E) arousal '",strong feelings,shortness of breath
203,"If I have a modern light source in my living room, what is it likely to be? ['(A) sky ', '(B) house ', '(C) lamp ', '(D) match ', '(E) candle '",lamp lamp lamp lamp lamp lamp lamp lamp lamp lamp,lamp
204,"The person saw the mess his children made, what was his following reaction? ['(A) smell smoke ', '(B) cross street ', '(C) cry ', '(D) bank savings ', '(E) look angry ']",look angry look angry,look angry
205,"Who might wear dark glasses indoors? ['(A) blind person ', '(B) glove box ', '(C) movie studio ', '(D) ray charles ', '(E) glove compartment ']",blind person,blind person
206,"Where would stones not be arranged in a path? ['(A) quarries ', '(B) field ', '(C) park ', '(D) bridge ', '(E) made from rocks ']",quarries,field
207,"A bald eagle is likely to be found on what kind of work? ['(A) rural area ', '(B) book ', '(C) canada ', '(D) painting ', '(E) aviary ",painting painting painting painting painting painting painting painting painting painting,painting
208,"The hostess was good at her job, she always had a smile when she would what? ['(A) group people ', '(B) ready parlor for guests ', '(C) welcome guests ', '(D) work room '",welcome guests,welcome guests
209,"What is likely to happen to someone who is learning? ['(A) overconfidence ', '(B) effectiveness ', '(C) knowing more ', '(D) head grows larger ', '(E) growth ']","effectiveness, '(C) effectiveness ', '(D) effectiveness",knowing more
