,input,prediction,ground_truth
350," With the wind blowing at 50 mph, it's better they continue rather than cancel the sailing tour.",1,1
351," When Eddie's mother remarried, Eddie suddenly had four new step-siblings.",1,1
352," Because he didn't have a pillow, Tommy used a blanket as a soft surface to rest his head on.",0,0
353, A paper bag is more waterproof than a plastic bag.,0,0
354," If the object was just put on the physical scale, you will need to wait a few seconds but not minutes to read the weight.",0,0
355," Mary has not practiced trombone in over ninety months, so she will be rusty.",1,1
356," Knowing that Steve has to leave for work soon, Sara decides to do seventy invitations and leaves Steve only thirty.",1,1
357, My sister and I both like tacos so much that we put as many toppings as we can on them.  Today my taco has twelve pounds of toppings!,1,1
358," After a whole day physical larbor, one is less likely to take a shower than to change an air filter.",0,1
359, A boat that parked by the beach for 4 years without a single sailing is very likely to be abandoned.,1,1
360," Having earned $1,000 at work, Tom would be within reason to spend $60 on entertainment.",1,1
361, It's easier to eat chili with a spoon than it is with a fork.,0,0
362, Younger people are more interested when you show them pictures of your children compared to older people.,0,0
363, It's easier for a person to ride on a horse than on an ant.,0,0
364, A family in which each spouse earns $5000 a month has less total income than a family in which a single earning member earns $8000 per month.,1,1
365, Giving one penny to a homeless person is more generous than giving one dollar. ,1,1
366," Jim is not a painter and he needs to put a high quality painting up in his living room in the next day, so he should paint one himself, instead of buying one.",1,1
367, Penny is likely to find abotion less convenient during the 24th week than compared to the 12th week,0,0
368, It's more sensible to heat up a bagel on the stove top rather than in a toaster.,0,0
369," Jim is more likely to wear a wig than John, because Jim is bald and John has a full head of hair.",0,0
370, A movie made 5 years ago is more likely to be black and white than a movie made 100 years ago.,1,1
371," Stuart ran 30 minutes daily in the past week except Sunday, he ran for 180 minutes total in the past week.",1,1
372, A neighborhood with a high average income is expected to have a lower crime rate than other neighborhoods. ,0,0
373," Since the virtual meeting was scheduled for half an hour,  Sally prepared some snacks to get her through it.",0,0
374, The snowman will melt after instead of before it gets warmer.,0,0
375, It's much easier to paint a wall with a sponge brush instead of a screwdriver.,0,0
376," It is noon, so the sun is at its highest point in the sky",0,0
377," Having invited twenty guests over for dinner, he would be comfortable if they all brought a plus one.",1,1
378," The 3-year-old grandson and 70-year-old grandpa fell asleep at the same time, and the grandson will get up earlier.",1,0
379," Having dieted all week, Sally was thrilled to have lost one pound.",1,1
380," Paul earned praise from his employer for his work ethic in the past year at his job. As a result, Paul was given the $10,000 bonus that normally goes to Ron. ",1,1
381, Carlos got shot and could not go to work. His coworkers will be more sympathetic if he says why.,0,0
382, A Lego building set is very likely to be a good birthday gift for people who are totally not interested in architecture.,0,0
383," If you want to make sure a golf ball stays in the hole, you can pour melted wax into the hole.",0,0
384," Jackson loves to drive fast on his motorbike, he always ties safety belt for safety.",0,0
385," Lisa is six pounds over her target weight, so she feels good about eating cake. ",1,1
386, One must have more drinks instead of having more food if one wants to avoid dehydration.,0,1
387," Since she had the flu yesterday, she will feel strong enough to run a marathon today.",0,0
388," If three people try to change a lightbulb and find they do not have enough people to do the job properly, they will try again with two people.",1,1
389, It's easier to dunk a basketball on a six foot hoop than a ten foot one,1,1
390," An average human, though working out enough, cannot lift a dump truck over their head.",0,0
391, A pound of feathers is heavier than a pound of stone.,0,0
392," If you would like to become rich, it is important that you spend your time on working hard more than enjoying literary works.",0,0
393, Jen was in a hurry at the grocery store so she decided to go into the checkout line with 2 people in it.,1,1
394," Since I need to speak to a customer who is waiting in my office, I can walk to the cafe and get a cup of coffee now.",0,0
395," Given that the upcoming rainstorm was imminent, Erin decided to wait two hours instead of two minutes before grabbing her camera to capture the sidewalk chalk drawings done by her niece",1,1
396, The plastic spatula melted because I left it on the hot burner for 2 hours.,1,1
397, 4000 seconds in less than 50 minutes.,1,1
398," Ryan typically drinks 1 gallon of water per day, so it would be difficult for him to drink 4 cups of water per day.",1,1
399, Rick gets high grades in school while Tom barely passes his classes. Rick is more likely to get an award at graduation.,0,0
400," Since it takes me twenty minutes to get to work, I should leave fifteen minutes before I need to be in the building.",1,1
401, Sally decided she wanted a haircut before she made an appointment.,0,0
402, Jim is an Amazon Prime member so he gets packages after a few months.,0,0
403, You show more skin with a v-neck t-shirt than with a tank top.,0,0
404, The rowboat floated easily since it was made of lead,0,0
405, It takes longer to reach a long distance destination traveling by airplane than traveling by train.,0,0
406," Hoping to sell 10 sets at the bazaar, Sally was thrilled to have sold fifteen.",1,1
407, John is 60 years old while Tom is twenty five. John is less likely to benefit from dementia research than Tom in the short term,1,1
408, It's harder to jump down from a chair two feet high compared to a four foot one.  ,1,1
409," Nancy is gentle while David is adventurous, so it makes sense that David loves using a revolving door more than Nancy.",0,0
410," Prof. Yu usually comes to the group meetings 10 minutes late. Therefore, his students also tend to show up a little early.",1,1
411," Because Henry had too much work to do, he left early rather than rescheduling the party.",0,0
412, Don goes to church once a year while Joe is devoted to Christianity. It is more likely that Don goes on a missionary trip to Zambia than Joe.,0,0
413, Sam went to the community center and put on his bathing suit after he went swimming.,0,0
