,input,prediction,ground_truth
219,When the roads are covered in snow it is not safer to slow down to 30 miles per hour than drive the speed limit of 50 miles per hour.,"True, because The speed limit on the roads is 50 miles per hour.","False, because"
220,Jenny organized a car wash that raised $800 for her school's drama club. Her teacher was proud of her.,"True, because Car wash raises money for drama club","True, because"
221,Jenny organized a car wash that didn't raise any money for her school's drama club. Her teacher was proud of her.,"False, because Her teacher was proud of her.","False, because"
222,"The game I'm excited for comes out next year rather than next month, so I won't get a preorder yet.","True, because Preorder is a way to get something in advance.","True, because"
223,"The game I'm excited for comes out next month rather than next year, so I won't get a preorder yet.","True, because Preorder is a way to get something in advance.","False, because"
224,You can fit a ping pong ball into a coin slot easier than a paperclip.,"True, because Ping pong ball is a small ball used in playing pong.","False, because"
225,You can fit a paperclip into a coin slot easier than a ping pong ball.,"True, because Ping pong ball is a small ball used in table tennis.","True, because"
226,A Stick would make a better baseball bat then a remote control.,"False, because A Stick is not a baseball bat.","True, because"
227,A remote control would make a better baseball bat then a stick.,"True, because A remote control is a device with a screen for controlling an electric motor","False, because"
228,"If school starts tomorrow, I should prepare now instead of in two days","True, because If school starts tomorrow, you should prepare now instead of in two days instead.","True, because"
229,"If school starts next week, I should now instead of in a few days ","False, because School starts next week is not true as it is not a few","False, because"
230,When you have to be at the school by 9:00 AM then you must leave the house by 9:00 AM,"True, because When you have to be at the school by 9:00 AM then you must leave the","False, because"
231,When you have to be at the school by 9:00 AM then you must leave the house by 8:00 AM,"True, because School starts at 9:00 AM and you have to be at the school by 9:00 AM","True, because"
232,Amy wanted to make a pizza for dinner so she put the pizza in the oven for 2 hours rather than 15 minutes.,"True, because Pizza is a dish of Italian origin, consisting of dough, sauce,","False, because"
233,Amy wanted to make a pizza for dinner so she put the pizza in the oven for 15 minutes rather than 2 hours.,"True, because Pizza needs to be cooked in the oven for 2 hours.","True, because"
234,John was accepting of my situation when I told him that I needed a few minutes to get dressed for his wedding party in 2 hours.,"False, because People generally do not need to get dressed for a wedding party in","True, because"
235,John was accepting of my situation when I told him that I needed a few hours to get dressed for his wedding party in 2 hours.,"False, because One cannot get dressed in 2 hours.","False, because"
236,Your hands would be better protected from cactus spines if you wore rubber gloves instead of leather gloves.,"True, because Cactus spines are sharp and can cut people's hands if","False, because"
237,Your hands would be better protected from cactus spines if you wore leather gloves instead of rubber gloves.,"True, because Cactus spines are sharp and can cut people's hands if","True, because"
238,"Since Sarah wants her french fries to be hot, she would prefer to eat them right out of the oven. ","True, because Oven is used to cook food","True, because"
